Links,Region,DateNumber,Date
http://www.vgchartz.com/weekly/39348/Global/,Global,39348,2007-09-23
http://www.vgchartz.com/weekly/39348/USA/,USA,39348,2007-09-23
http://www.vgchartz.com/weekly/39348/Europe/,Europe,39348,2007-09-23
http://www.vgchartz.com/weekly/39348/Japan/,Japan,39348,2007-09-23
http://www.vgchartz.com/weekly/39341/Global/,Global,39341,2007-09-16
http://www.vgchartz.com/weekly/39341/USA/,USA,39341,2007-09-16
http://www.vgchartz.com/weekly/39341/Europe/,Europe,39341,2007-09-16
http://www.vgchartz.com/weekly/39341/Japan/,Japan,39341,2007-09-16
http://www.vgchartz.com/weekly/39334/Global/,Global,39334,2007-09-09
http://www.vgchartz.com/weekly/39334/USA/,USA,39334,2007-09-09
http://www.vgchartz.com/weekly/39334/Europe/,Europe,39334,2007-09-09
http://www.vgchartz.com/weekly/39334/Japan/,Japan,39334,2007-09-09
http://www.vgchartz.com/weekly/39327/Global/,Global,39327,2007-09-02
http://www.vgchartz.com/weekly/39327/USA/,USA,39327,2007-09-02
http://www.vgchartz.com/weekly/39327/Europe/,Europe,39327,2007-09-02
http://www.vgchartz.com/weekly/39327/Japan/,Japan,39327,2007-09-02
http://www.vgchartz.com/weekly/39320/Global/,Global,39320,2007-08-26
http://www.vgchartz.com/weekly/39320/USA/,USA,39320,2007-08-26
http://www.vgchartz.com/weekly/39320/Europe/,Europe,39320,2007-08-26
http://www.vgchartz.com/weekly/39320/Japan/,Japan,39320,2007-08-26
http://www.vgchartz.com/weekly/39313/Global/,Global,39313,2007-08-19
http://www.vgchartz.com/weekly/39313/USA/,USA,39313,2007-08-19
http://www.vgchartz.com/weekly/39313/Europe/,Europe,39313,2007-08-19
http://www.vgchartz.com/weekly/39313/Japan/,Japan,39313,2007-08-19
http://www.vgchartz.com/weekly/39306/Global/,Global,39306,2007-08-12
http://www.vgchartz.com/weekly/39306/USA/,USA,39306,2007-08-12
http://www.vgchartz.com/weekly/39306/Europe/,Europe,39306,2007-08-12
http://www.vgchartz.com/weekly/39306/Japan/,Japan,39306,2007-08-12
http://www.vgchartz.com/weekly/39299/Global/,Global,39299,2007-08-05
http://www.vgchartz.com/weekly/39299/USA/,USA,39299,2007-08-05
http://www.vgchartz.com/weekly/39299/Europe/,Europe,39299,2007-08-05
http://www.vgchartz.com/weekly/39299/Japan/,Japan,39299,2007-08-05
http://www.vgchartz.com/weekly/39292/Global/,Global,39292,2007-07-29
http://www.vgchartz.com/weekly/39292/USA/,USA,39292,2007-07-29
http://www.vgchartz.com/weekly/39292/Europe/,Europe,39292,2007-07-29
http://www.vgchartz.com/weekly/39292/Japan/,Japan,39292,2007-07-29
http://www.vgchartz.com/weekly/39285/Global/,Global,39285,2007-07-22
http://www.vgchartz.com/weekly/39285/USA/,USA,39285,2007-07-22
http://www.vgchartz.com/weekly/39285/Europe/,Europe,39285,2007-07-22
http://www.vgchartz.com/weekly/39285/Japan/,Japan,39285,2007-07-22
http://www.vgchartz.com/weekly/39278/Global/,Global,39278,2007-07-15
http://www.vgchartz.com/weekly/39278/USA/,USA,39278,2007-07-15
http://www.vgchartz.com/weekly/39278/Europe/,Europe,39278,2007-07-15
http://www.vgchartz.com/weekly/39278/Japan/,Japan,39278,2007-07-15
http://www.vgchartz.com/weekly/39271/Global/,Global,39271,2007-07-08
http://www.vgchartz.com/weekly/39271/USA/,USA,39271,2007-07-08
http://www.vgchartz.com/weekly/39271/Europe/,Europe,39271,2007-07-08
http://www.vgchartz.com/weekly/39271/Japan/,Japan,39271,2007-07-08
http://www.vgchartz.com/weekly/39264/Global/,Global,39264,2007-07-01
http://www.vgchartz.com/weekly/39264/USA/,USA,39264,2007-07-01
http://www.vgchartz.com/weekly/39264/Europe/,Europe,39264,2007-07-01
http://www.vgchartz.com/weekly/39264/Japan/,Japan,39264,2007-07-01
http://www.vgchartz.com/weekly/39257/Global/,Global,39257,2007-06-24
http://www.vgchartz.com/weekly/39257/USA/,USA,39257,2007-06-24
http://www.vgchartz.com/weekly/39257/Europe/,Europe,39257,2007-06-24
http://www.vgchartz.com/weekly/39257/Japan/,Japan,39257,2007-06-24
http://www.vgchartz.com/weekly/39250/Global/,Global,39250,2007-06-17
http://www.vgchartz.com/weekly/39250/USA/,USA,39250,2007-06-17
http://www.vgchartz.com/weekly/39250/Europe/,Europe,39250,2007-06-17
http://www.vgchartz.com/weekly/39250/Japan/,Japan,39250,2007-06-17
http://www.vgchartz.com/weekly/39243/Global/,Global,39243,2007-06-10
http://www.vgchartz.com/weekly/39243/USA/,USA,39243,2007-06-10
http://www.vgchartz.com/weekly/39243/Europe/,Europe,39243,2007-06-10
http://www.vgchartz.com/weekly/39243/Japan/,Japan,39243,2007-06-10
http://www.vgchartz.com/weekly/39236/Global/,Global,39236,2007-06-03
http://www.vgchartz.com/weekly/39236/USA/,USA,39236,2007-06-03
http://www.vgchartz.com/weekly/39236/Europe/,Europe,39236,2007-06-03
http://www.vgchartz.com/weekly/39236/Japan/,Japan,39236,2007-06-03
http://www.vgchartz.com/weekly/39229/Global/,Global,39229,2007-05-27
http://www.vgchartz.com/weekly/39229/USA/,USA,39229,2007-05-27
http://www.vgchartz.com/weekly/39229/Europe/,Europe,39229,2007-05-27
http://www.vgchartz.com/weekly/39229/Japan/,Japan,39229,2007-05-27
http://www.vgchartz.com/weekly/39222/Global/,Global,39222,2007-05-20
http://www.vgchartz.com/weekly/39222/USA/,USA,39222,2007-05-20
http://www.vgchartz.com/weekly/39222/Europe/,Europe,39222,2007-05-20
http://www.vgchartz.com/weekly/39222/Japan/,Japan,39222,2007-05-20
http://www.vgchartz.com/weekly/39215/Global/,Global,39215,2007-05-13
http://www.vgchartz.com/weekly/39215/USA/,USA,39215,2007-05-13
http://www.vgchartz.com/weekly/39215/Europe/,Europe,39215,2007-05-13
http://www.vgchartz.com/weekly/39215/Japan/,Japan,39215,2007-05-13
http://www.vgchartz.com/weekly/39208/Global/,Global,39208,2007-05-06
http://www.vgchartz.com/weekly/39208/USA/,USA,39208,2007-05-06
http://www.vgchartz.com/weekly/39208/Europe/,Europe,39208,2007-05-06
http://www.vgchartz.com/weekly/39208/Japan/,Japan,39208,2007-05-06
http://www.vgchartz.com/weekly/39201/Global/,Global,39201,2007-04-29
http://www.vgchartz.com/weekly/39201/USA/,USA,39201,2007-04-29
http://www.vgchartz.com/weekly/39201/Europe/,Europe,39201,2007-04-29
http://www.vgchartz.com/weekly/39201/Japan/,Japan,39201,2007-04-29
http://www.vgchartz.com/weekly/39194/Global/,Global,39194,2007-04-22
http://www.vgchartz.com/weekly/39194/USA/,USA,39194,2007-04-22
http://www.vgchartz.com/weekly/39194/Europe/,Europe,39194,2007-04-22
http://www.vgchartz.com/weekly/39194/Japan/,Japan,39194,2007-04-22
http://www.vgchartz.com/weekly/39187/Global/,Global,39187,2007-04-15
http://www.vgchartz.com/weekly/39187/USA/,USA,39187,2007-04-15
http://www.vgchartz.com/weekly/39187/Europe/,Europe,39187,2007-04-15
http://www.vgchartz.com/weekly/39187/Japan/,Japan,39187,2007-04-15
http://www.vgchartz.com/weekly/39180/Global/,Global,39180,2007-04-08
http://www.vgchartz.com/weekly/39180/USA/,USA,39180,2007-04-08
http://www.vgchartz.com/weekly/39180/Europe/,Europe,39180,2007-04-08
http://www.vgchartz.com/weekly/39180/Japan/,Japan,39180,2007-04-08
http://www.vgchartz.com/weekly/39173/Global/,Global,39173,2007-04-01
http://www.vgchartz.com/weekly/39173/USA/,USA,39173,2007-04-01
http://www.vgchartz.com/weekly/39173/Europe/,Europe,39173,2007-04-01
http://www.vgchartz.com/weekly/39173/Japan/,Japan,39173,2007-04-01
http://www.vgchartz.com/weekly/39166/Global/,Global,39166,2007-03-25
http://www.vgchartz.com/weekly/39166/USA/,USA,39166,2007-03-25
http://www.vgchartz.com/weekly/39166/Europe/,Europe,39166,2007-03-25
http://www.vgchartz.com/weekly/39166/Japan/,Japan,39166,2007-03-25
http://www.vgchartz.com/weekly/39159/Global/,Global,39159,2007-03-18
http://www.vgchartz.com/weekly/39159/USA/,USA,39159,2007-03-18
http://www.vgchartz.com/weekly/39159/Europe/,Europe,39159,2007-03-18
http://www.vgchartz.com/weekly/39159/Japan/,Japan,39159,2007-03-18
http://www.vgchartz.com/weekly/39152/Global/,Global,39152,2007-03-11
http://www.vgchartz.com/weekly/39152/USA/,USA,39152,2007-03-11
http://www.vgchartz.com/weekly/39152/Europe/,Europe,39152,2007-03-11
http://www.vgchartz.com/weekly/39152/Japan/,Japan,39152,2007-03-11
http://www.vgchartz.com/weekly/39145/Global/,Global,39145,2007-03-04
http://www.vgchartz.com/weekly/39145/USA/,USA,39145,2007-03-04
http://www.vgchartz.com/weekly/39145/Europe/,Europe,39145,2007-03-04
http://www.vgchartz.com/weekly/39145/Japan/,Japan,39145,2007-03-04
http://www.vgchartz.com/weekly/39138/Global/,Global,39138,2007-02-25
http://www.vgchartz.com/weekly/39138/USA/,USA,39138,2007-02-25
http://www.vgchartz.com/weekly/39138/Europe/,Europe,39138,2007-02-25
http://www.vgchartz.com/weekly/39138/Japan/,Japan,39138,2007-02-25
http://www.vgchartz.com/weekly/39131/Global/,Global,39131,2007-02-18
http://www.vgchartz.com/weekly/39131/USA/,USA,39131,2007-02-18
http://www.vgchartz.com/weekly/39131/Europe/,Europe,39131,2007-02-18
http://www.vgchartz.com/weekly/39131/Japan/,Japan,39131,2007-02-18
http://www.vgchartz.com/weekly/39124/Global/,Global,39124,2007-02-11
http://www.vgchartz.com/weekly/39124/USA/,USA,39124,2007-02-11
http://www.vgchartz.com/weekly/39124/Europe/,Europe,39124,2007-02-11
http://www.vgchartz.com/weekly/39124/Japan/,Japan,39124,2007-02-11
http://www.vgchartz.com/weekly/39117/Global/,Global,39117,2007-02-04
http://www.vgchartz.com/weekly/39117/USA/,USA,39117,2007-02-04
http://www.vgchartz.com/weekly/39117/Europe/,Europe,39117,2007-02-04
http://www.vgchartz.com/weekly/39117/Japan/,Japan,39117,2007-02-04
http://www.vgchartz.com/weekly/39110/Global/,Global,39110,2007-01-28
http://www.vgchartz.com/weekly/39110/USA/,USA,39110,2007-01-28
http://www.vgchartz.com/weekly/39110/Europe/,Europe,39110,2007-01-28
http://www.vgchartz.com/weekly/39110/Japan/,Japan,39110,2007-01-28
http://www.vgchartz.com/weekly/39103/Global/,Global,39103,2007-01-21
http://www.vgchartz.com/weekly/39103/USA/,USA,39103,2007-01-21
http://www.vgchartz.com/weekly/39103/Europe/,Europe,39103,2007-01-21
http://www.vgchartz.com/weekly/39103/Japan/,Japan,39103,2007-01-21
http://www.vgchartz.com/weekly/39096/Global/,Global,39096,2007-01-14
http://www.vgchartz.com/weekly/39096/USA/,USA,39096,2007-01-14
http://www.vgchartz.com/weekly/39096/Europe/,Europe,39096,2007-01-14
http://www.vgchartz.com/weekly/39096/Japan/,Japan,39096,2007-01-14
http://www.vgchartz.com/weekly/39089/Global/,Global,39089,2007-01-07
http://www.vgchartz.com/weekly/39089/USA/,USA,39089,2007-01-07
http://www.vgchartz.com/weekly/39089/Europe/,Europe,39089,2007-01-07
http://www.vgchartz.com/weekly/39089/Japan/,Japan,39089,2007-01-07
http://www.vgchartz.com/weekly/39082/Global/,Global,39082,2006-12-31
http://www.vgchartz.com/weekly/39082/USA/,USA,39082,2006-12-31
http://www.vgchartz.com/weekly/39082/Europe/,Europe,39082,2006-12-31
http://www.vgchartz.com/weekly/39082/Japan/,Japan,39082,2006-12-31
http://www.vgchartz.com/weekly/39075/Global/,Global,39075,2006-12-24
http://www.vgchartz.com/weekly/39075/USA/,USA,39075,2006-12-24
http://www.vgchartz.com/weekly/39075/Europe/,Europe,39075,2006-12-24
http://www.vgchartz.com/weekly/39075/Japan/,Japan,39075,2006-12-24
http://www.vgchartz.com/weekly/39068/Global/,Global,39068,2006-12-17
http://www.vgchartz.com/weekly/39068/USA/,USA,39068,2006-12-17
http://www.vgchartz.com/weekly/39068/Europe/,Europe,39068,2006-12-17
http://www.vgchartz.com/weekly/39068/Japan/,Japan,39068,2006-12-17
http://www.vgchartz.com/weekly/39061/Global/,Global,39061,2006-12-10
http://www.vgchartz.com/weekly/39061/USA/,USA,39061,2006-12-10
http://www.vgchartz.com/weekly/39061/Europe/,Europe,39061,2006-12-10
http://www.vgchartz.com/weekly/39061/Japan/,Japan,39061,2006-12-10
http://www.vgchartz.com/weekly/39054/Global/,Global,39054,2006-12-03
http://www.vgchartz.com/weekly/39054/USA/,USA,39054,2006-12-03
http://www.vgchartz.com/weekly/39054/Europe/,Europe,39054,2006-12-03
http://www.vgchartz.com/weekly/39054/Japan/,Japan,39054,2006-12-03
http://www.vgchartz.com/weekly/39047/Global/,Global,39047,2006-11-26
http://www.vgchartz.com/weekly/39047/USA/,USA,39047,2006-11-26
http://www.vgchartz.com/weekly/39047/Europe/,Europe,39047,2006-11-26
http://www.vgchartz.com/weekly/39047/Japan/,Japan,39047,2006-11-26
http://www.vgchartz.com/weekly/39040/Global/,Global,39040,2006-11-19
http://www.vgchartz.com/weekly/39040/USA/,USA,39040,2006-11-19
http://www.vgchartz.com/weekly/39040/Europe/,Europe,39040,2006-11-19
http://www.vgchartz.com/weekly/39040/Japan/,Japan,39040,2006-11-19
http://www.vgchartz.com/weekly/39033/Global/,Global,39033,2006-11-12
http://www.vgchartz.com/weekly/39033/USA/,USA,39033,2006-11-12
http://www.vgchartz.com/weekly/39033/Europe/,Europe,39033,2006-11-12
http://www.vgchartz.com/weekly/39033/Japan/,Japan,39033,2006-11-12
http://www.vgchartz.com/weekly/39026/Global/,Global,39026,2006-11-05
http://www.vgchartz.com/weekly/39026/USA/,USA,39026,2006-11-05
http://www.vgchartz.com/weekly/39026/Europe/,Europe,39026,2006-11-05
http://www.vgchartz.com/weekly/39026/Japan/,Japan,39026,2006-11-05
http://www.vgchartz.com/weekly/39019/Global/,Global,39019,2006-10-29
http://www.vgchartz.com/weekly/39019/USA/,USA,39019,2006-10-29
http://www.vgchartz.com/weekly/39019/Europe/,Europe,39019,2006-10-29
http://www.vgchartz.com/weekly/39019/Japan/,Japan,39019,2006-10-29
http://www.vgchartz.com/weekly/39012/Global/,Global,39012,2006-10-22
http://www.vgchartz.com/weekly/39012/USA/,USA,39012,2006-10-22
http://www.vgchartz.com/weekly/39012/Europe/,Europe,39012,2006-10-22
http://www.vgchartz.com/weekly/39012/Japan/,Japan,39012,2006-10-22
http://www.vgchartz.com/weekly/39005/Global/,Global,39005,2006-10-15
http://www.vgchartz.com/weekly/39005/USA/,USA,39005,2006-10-15
http://www.vgchartz.com/weekly/39005/Europe/,Europe,39005,2006-10-15
http://www.vgchartz.com/weekly/39005/Japan/,Japan,39005,2006-10-15
http://www.vgchartz.com/weekly/38998/Global/,Global,38998,2006-10-08
http://www.vgchartz.com/weekly/38998/USA/,USA,38998,2006-10-08
http://www.vgchartz.com/weekly/38998/Europe/,Europe,38998,2006-10-08
http://www.vgchartz.com/weekly/38998/Japan/,Japan,38998,2006-10-08
http://www.vgchartz.com/weekly/38991/Global/,Global,38991,2006-10-01
http://www.vgchartz.com/weekly/38991/USA/,USA,38991,2006-10-01
http://www.vgchartz.com/weekly/38991/Europe/,Europe,38991,2006-10-01
http://www.vgchartz.com/weekly/38991/Japan/,Japan,38991,2006-10-01
http://www.vgchartz.com/weekly/38984/Global/,Global,38984,2006-09-24
http://www.vgchartz.com/weekly/38984/USA/,USA,38984,2006-09-24
http://www.vgchartz.com/weekly/38984/Europe/,Europe,38984,2006-09-24
http://www.vgchartz.com/weekly/38984/Japan/,Japan,38984,2006-09-24
http://www.vgchartz.com/weekly/38977/Global/,Global,38977,2006-09-17
http://www.vgchartz.com/weekly/38977/USA/,USA,38977,2006-09-17
http://www.vgchartz.com/weekly/38977/Europe/,Europe,38977,2006-09-17
http://www.vgchartz.com/weekly/38977/Japan/,Japan,38977,2006-09-17
http://www.vgchartz.com/weekly/38970/Global/,Global,38970,2006-09-10
http://www.vgchartz.com/weekly/38970/USA/,USA,38970,2006-09-10
http://www.vgchartz.com/weekly/38970/Europe/,Europe,38970,2006-09-10
http://www.vgchartz.com/weekly/38970/Japan/,Japan,38970,2006-09-10
http://www.vgchartz.com/weekly/38963/Global/,Global,38963,2006-09-03
http://www.vgchartz.com/weekly/38963/USA/,USA,38963,2006-09-03
http://www.vgchartz.com/weekly/38963/Europe/,Europe,38963,2006-09-03
http://www.vgchartz.com/weekly/38963/Japan/,Japan,38963,2006-09-03
http://www.vgchartz.com/weekly/38956/Global/,Global,38956,2006-08-27
http://www.vgchartz.com/weekly/38956/USA/,USA,38956,2006-08-27
http://www.vgchartz.com/weekly/38956/Europe/,Europe,38956,2006-08-27
http://www.vgchartz.com/weekly/38956/Japan/,Japan,38956,2006-08-27
http://www.vgchartz.com/weekly/38949/Global/,Global,38949,2006-08-20
http://www.vgchartz.com/weekly/38949/USA/,USA,38949,2006-08-20
http://www.vgchartz.com/weekly/38949/Europe/,Europe,38949,2006-08-20
http://www.vgchartz.com/weekly/38949/Japan/,Japan,38949,2006-08-20
http://www.vgchartz.com/weekly/38942/Global/,Global,38942,2006-08-13
http://www.vgchartz.com/weekly/38942/USA/,USA,38942,2006-08-13
http://www.vgchartz.com/weekly/38942/Europe/,Europe,38942,2006-08-13
http://www.vgchartz.com/weekly/38942/Japan/,Japan,38942,2006-08-13
http://www.vgchartz.com/weekly/38935/Global/,Global,38935,2006-08-06
http://www.vgchartz.com/weekly/38935/USA/,USA,38935,2006-08-06
http://www.vgchartz.com/weekly/38935/Europe/,Europe,38935,2006-08-06
http://www.vgchartz.com/weekly/38935/Japan/,Japan,38935,2006-08-06
http://www.vgchartz.com/weekly/38928/Global/,Global,38928,2006-07-30
http://www.vgchartz.com/weekly/38928/USA/,USA,38928,2006-07-30
http://www.vgchartz.com/weekly/38928/Europe/,Europe,38928,2006-07-30
http://www.vgchartz.com/weekly/38928/Japan/,Japan,38928,2006-07-30
http://www.vgchartz.com/weekly/38921/Global/,Global,38921,2006-07-23
http://www.vgchartz.com/weekly/38921/USA/,USA,38921,2006-07-23
http://www.vgchartz.com/weekly/38921/Europe/,Europe,38921,2006-07-23
http://www.vgchartz.com/weekly/38921/Japan/,Japan,38921,2006-07-23
http://www.vgchartz.com/weekly/38914/Global/,Global,38914,2006-07-16
http://www.vgchartz.com/weekly/38914/USA/,USA,38914,2006-07-16
http://www.vgchartz.com/weekly/38914/Europe/,Europe,38914,2006-07-16
http://www.vgchartz.com/weekly/38914/Japan/,Japan,38914,2006-07-16
http://www.vgchartz.com/weekly/38907/Global/,Global,38907,2006-07-09
http://www.vgchartz.com/weekly/38907/USA/,USA,38907,2006-07-09
http://www.vgchartz.com/weekly/38907/Europe/,Europe,38907,2006-07-09
http://www.vgchartz.com/weekly/38907/Japan/,Japan,38907,2006-07-09
http://www.vgchartz.com/weekly/38900/Global/,Global,38900,2006-07-02
http://www.vgchartz.com/weekly/38900/USA/,USA,38900,2006-07-02
http://www.vgchartz.com/weekly/38900/Europe/,Europe,38900,2006-07-02
http://www.vgchartz.com/weekly/38900/Japan/,Japan,38900,2006-07-02
http://www.vgchartz.com/weekly/38893/Global/,Global,38893,2006-06-25
http://www.vgchartz.com/weekly/38893/USA/,USA,38893,2006-06-25
http://www.vgchartz.com/weekly/38893/Europe/,Europe,38893,2006-06-25
http://www.vgchartz.com/weekly/38893/Japan/,Japan,38893,2006-06-25
http://www.vgchartz.com/weekly/38886/Global/,Global,38886,2006-06-18
http://www.vgchartz.com/weekly/38886/USA/,USA,38886,2006-06-18
http://www.vgchartz.com/weekly/38886/Europe/,Europe,38886,2006-06-18
http://www.vgchartz.com/weekly/38886/Japan/,Japan,38886,2006-06-18
http://www.vgchartz.com/weekly/38879/Global/,Global,38879,2006-06-11
http://www.vgchartz.com/weekly/38879/USA/,USA,38879,2006-06-11
http://www.vgchartz.com/weekly/38879/Europe/,Europe,38879,2006-06-11
http://www.vgchartz.com/weekly/38879/Japan/,Japan,38879,2006-06-11
http://www.vgchartz.com/weekly/38872/Global/,Global,38872,2006-06-04
http://www.vgchartz.com/weekly/38872/USA/,USA,38872,2006-06-04
http://www.vgchartz.com/weekly/38872/Europe/,Europe,38872,2006-06-04
http://www.vgchartz.com/weekly/38872/Japan/,Japan,38872,2006-06-04
http://www.vgchartz.com/weekly/38865/Global/,Global,38865,2006-05-28
http://www.vgchartz.com/weekly/38865/USA/,USA,38865,2006-05-28
http://www.vgchartz.com/weekly/38865/Europe/,Europe,38865,2006-05-28
http://www.vgchartz.com/weekly/38865/Japan/,Japan,38865,2006-05-28
http://www.vgchartz.com/weekly/38858/Global/,Global,38858,2006-05-21
http://www.vgchartz.com/weekly/38858/USA/,USA,38858,2006-05-21
http://www.vgchartz.com/weekly/38858/Europe/,Europe,38858,2006-05-21
http://www.vgchartz.com/weekly/38858/Japan/,Japan,38858,2006-05-21
http://www.vgchartz.com/weekly/38851/Global/,Global,38851,2006-05-14
http://www.vgchartz.com/weekly/38851/USA/,USA,38851,2006-05-14
http://www.vgchartz.com/weekly/38851/Europe/,Europe,38851,2006-05-14
http://www.vgchartz.com/weekly/38851/Japan/,Japan,38851,2006-05-14
http://www.vgchartz.com/weekly/38844/Global/,Global,38844,2006-05-07
http://www.vgchartz.com/weekly/38844/USA/,USA,38844,2006-05-07
http://www.vgchartz.com/weekly/38844/Europe/,Europe,38844,2006-05-07
http://www.vgchartz.com/weekly/38844/Japan/,Japan,38844,2006-05-07
http://www.vgchartz.com/weekly/38837/Global/,Global,38837,2006-04-30
http://www.vgchartz.com/weekly/38837/USA/,USA,38837,2006-04-30
http://www.vgchartz.com/weekly/38837/Europe/,Europe,38837,2006-04-30
http://www.vgchartz.com/weekly/38837/Japan/,Japan,38837,2006-04-30
http://www.vgchartz.com/weekly/38830/Global/,Global,38830,2006-04-23
http://www.vgchartz.com/weekly/38830/USA/,USA,38830,2006-04-23
http://www.vgchartz.com/weekly/38830/Europe/,Europe,38830,2006-04-23
http://www.vgchartz.com/weekly/38830/Japan/,Japan,38830,2006-04-23
http://www.vgchartz.com/weekly/38823/Global/,Global,38823,2006-04-16
http://www.vgchartz.com/weekly/38823/USA/,USA,38823,2006-04-16
http://www.vgchartz.com/weekly/38823/Europe/,Europe,38823,2006-04-16
http://www.vgchartz.com/weekly/38823/Japan/,Japan,38823,2006-04-16
http://www.vgchartz.com/weekly/38816/Global/,Global,38816,2006-04-09
http://www.vgchartz.com/weekly/38816/USA/,USA,38816,2006-04-09
http://www.vgchartz.com/weekly/38816/Europe/,Europe,38816,2006-04-09
http://www.vgchartz.com/weekly/38816/Japan/,Japan,38816,2006-04-09
http://www.vgchartz.com/weekly/38809/Global/,Global,38809,2006-04-02
http://www.vgchartz.com/weekly/38809/USA/,USA,38809,2006-04-02
http://www.vgchartz.com/weekly/38809/Europe/,Europe,38809,2006-04-02
http://www.vgchartz.com/weekly/38809/Japan/,Japan,38809,2006-04-02
http://www.vgchartz.com/weekly/38802/Global/,Global,38802,2006-03-26
http://www.vgchartz.com/weekly/38802/USA/,USA,38802,2006-03-26
http://www.vgchartz.com/weekly/38802/Europe/,Europe,38802,2006-03-26
http://www.vgchartz.com/weekly/38802/Japan/,Japan,38802,2006-03-26
http://www.vgchartz.com/weekly/38795/Global/,Global,38795,2006-03-19
http://www.vgchartz.com/weekly/38795/USA/,USA,38795,2006-03-19
http://www.vgchartz.com/weekly/38795/Europe/,Europe,38795,2006-03-19
http://www.vgchartz.com/weekly/38795/Japan/,Japan,38795,2006-03-19
http://www.vgchartz.com/weekly/38788/Global/,Global,38788,2006-03-12
http://www.vgchartz.com/weekly/38788/USA/,USA,38788,2006-03-12
http://www.vgchartz.com/weekly/38788/Europe/,Europe,38788,2006-03-12
http://www.vgchartz.com/weekly/38788/Japan/,Japan,38788,2006-03-12
http://www.vgchartz.com/weekly/38781/Global/,Global,38781,2006-03-05
http://www.vgchartz.com/weekly/38781/USA/,USA,38781,2006-03-05
http://www.vgchartz.com/weekly/38781/Europe/,Europe,38781,2006-03-05
http://www.vgchartz.com/weekly/38781/Japan/,Japan,38781,2006-03-05
http://www.vgchartz.com/weekly/38774/Global/,Global,38774,2006-02-26
http://www.vgchartz.com/weekly/38774/USA/,USA,38774,2006-02-26
http://www.vgchartz.com/weekly/38774/Europe/,Europe,38774,2006-02-26
http://www.vgchartz.com/weekly/38774/Japan/,Japan,38774,2006-02-26
http://www.vgchartz.com/weekly/38767/Global/,Global,38767,2006-02-19
http://www.vgchartz.com/weekly/38767/USA/,USA,38767,2006-02-19
http://www.vgchartz.com/weekly/38767/Europe/,Europe,38767,2006-02-19
http://www.vgchartz.com/weekly/38767/Japan/,Japan,38767,2006-02-19
http://www.vgchartz.com/weekly/38760/Global/,Global,38760,2006-02-12
http://www.vgchartz.com/weekly/38760/USA/,USA,38760,2006-02-12
http://www.vgchartz.com/weekly/38760/Europe/,Europe,38760,2006-02-12
http://www.vgchartz.com/weekly/38760/Japan/,Japan,38760,2006-02-12
http://www.vgchartz.com/weekly/38753/Global/,Global,38753,2006-02-05
http://www.vgchartz.com/weekly/38753/USA/,USA,38753,2006-02-05
http://www.vgchartz.com/weekly/38753/Europe/,Europe,38753,2006-02-05
http://www.vgchartz.com/weekly/38753/Japan/,Japan,38753,2006-02-05
http://www.vgchartz.com/weekly/38746/Global/,Global,38746,2006-01-29
http://www.vgchartz.com/weekly/38746/USA/,USA,38746,2006-01-29
http://www.vgchartz.com/weekly/38746/Europe/,Europe,38746,2006-01-29
http://www.vgchartz.com/weekly/38746/Japan/,Japan,38746,2006-01-29
http://www.vgchartz.com/weekly/38739/Global/,Global,38739,2006-01-22
http://www.vgchartz.com/weekly/38739/USA/,USA,38739,2006-01-22
http://www.vgchartz.com/weekly/38739/Europe/,Europe,38739,2006-01-22
http://www.vgchartz.com/weekly/38739/Japan/,Japan,38739,2006-01-22
http://www.vgchartz.com/weekly/38732/Global/,Global,38732,2006-01-15
http://www.vgchartz.com/weekly/38732/USA/,USA,38732,2006-01-15
http://www.vgchartz.com/weekly/38732/Europe/,Europe,38732,2006-01-15
http://www.vgchartz.com/weekly/38732/Japan/,Japan,38732,2006-01-15
http://www.vgchartz.com/weekly/38725/Global/,Global,38725,2006-01-08
http://www.vgchartz.com/weekly/38725/USA/,USA,38725,2006-01-08
http://www.vgchartz.com/weekly/38725/Europe/,Europe,38725,2006-01-08
http://www.vgchartz.com/weekly/38725/Japan/,Japan,38725,2006-01-08
http://www.vgchartz.com/weekly/38718/Global/,Global,38718,2006-01-01
http://www.vgchartz.com/weekly/38718/USA/,USA,38718,2006-01-01
http://www.vgchartz.com/weekly/38718/Europe/,Europe,38718,2006-01-01
http://www.vgchartz.com/weekly/38718/Japan/,Japan,38718,2006-01-01
http://www.vgchartz.com/weekly/38711/Global/,Global,38711,2005-12-25
http://www.vgchartz.com/weekly/38711/USA/,USA,38711,2005-12-25
http://www.vgchartz.com/weekly/38711/Europe/,Europe,38711,2005-12-25
http://www.vgchartz.com/weekly/38711/Japan/,Japan,38711,2005-12-25
http://www.vgchartz.com/weekly/38704/Global/,Global,38704,2005-12-18
http://www.vgchartz.com/weekly/38704/USA/,USA,38704,2005-12-18
http://www.vgchartz.com/weekly/38704/Europe/,Europe,38704,2005-12-18
http://www.vgchartz.com/weekly/38704/Japan/,Japan,38704,2005-12-18
http://www.vgchartz.com/weekly/38697/Global/,Global,38697,2005-12-11
http://www.vgchartz.com/weekly/38697/USA/,USA,38697,2005-12-11
http://www.vgchartz.com/weekly/38697/Europe/,Europe,38697,2005-12-11
http://www.vgchartz.com/weekly/38697/Japan/,Japan,38697,2005-12-11
http://www.vgchartz.com/weekly/38690/Global/,Global,38690,2005-12-04
http://www.vgchartz.com/weekly/38690/USA/,USA,38690,2005-12-04
